id,category,name,price,reference_price,reference_unit,date
315,pescado_congelado,Filetes de bacalao sin espinas Hacendado congelado,4.25,11.33,kg,2020-07-21 12:06:00
316,pescado_congelado,Medallones de merluza del cabo Hacendado ultracongelados,3.6,7.42,kg,2020-07-21 12:06:00
317,pescado_congelado,Filete de salmón rosado salvaje con piel Hacendado congelado,2.88,10.11,kg,2020-07-21 12:06:00
318,pescado_congelado,Rodajas de emperador pequeñas Hacendado ultracongeladas,8.75,9.72,kg,2020-07-21 12:06:00
319,pescado_congelado,Lomos y centros de merluza del cabo Hacendado ultracongelados,3.2,8,kg,2020-07-21 12:06:00
320,pescado_congelado,Anguriñas de surimi Pescanova ultracongeladas,2.19,8.42,kg,2020-07-21 12:06:00
321,pescado_congelado,Fritura de pescado Hacendado ultracongelada,4.49,7.48,kg,2020-07-21 12:06:00
322,pescado_congelado,Porciones de bacalao sin espinas y sin piel Hacendado congelado,5.98,9.97,kg,2020-07-21 12:06:00
323,pescado_congelado,Rodaja de tintorera con piel Hacendado congelada,2.89,4.28,kg,2020-07-21 12:06:00
324,pescado_congelado,Porciones de merluza del cabo Hacendado ultracongeladas,3.8,7.6,kg,2020-07-21 12:06:00
325,pescado_congelado,Pescadilla de merluza del cabo sin cabeza Hacendado ultracongelada,3.95,3.95,kg,2020-07-21 12:06:00
326,pescado_congelado,Cola de rape del cabo Hacendado congelada,7.98,15.95,kg,2020-07-21 12:06:00
327,pescado_congelado,Lomo de bacalao sin espinas Hacendado congelado,5.25,13.46,kg,2020-07-21 12:06:00
328,pescado_congelado,Filetes de abadejo de Alaska sin piel Hacendado ultracongelados,4.95,5.82,kg,2020-07-21 12:06:00
329,pescado_congelado,Filetes de merluza del cabo grandes sin piel Hacendado ultracongelados,7.25,7.47,kg,2020-07-21 12:06:00
330,pescado_congelado,Filete de fletán negro Hacendado congelado,4.2,14,kg,2020-07-21 12:06:00
331,pescado_congelado,Merluza del cabo sin cabeza Hacendado congelada,3.74,5.35,kg,2020-07-21 12:06:00
332,pescado_congelado,Anguriñas de surimi Pescanova ultracongeladas,3.99,7.67,kg,2020-07-21 12:06:00
333,pescado_congelado,Lenguado entero Hacendado ultracongelado,5.9,9.83,kg,2020-07-21 12:06:00
334,pescado_congelado,Lomos de salmón de Noruega sin piel y sin espinas Hacendado congelado,4.89,19.56,kg,2020-07-21 12:06:00
335,pescado_congelado,Migas de bacalao sin espinas y sin piel Hacendado congeladas,2.98,9.93,kg,2020-07-21 12:06:00
336,pescado_congelado,Rodajas de rape del cabo sin piel Mascato congeladas,6.75,22.5,kg,2020-07-21 12:06:00
337,pescado_congelado,Albóndigas de bacalao Camós congeladas,1.5,3.75,kg,2020-07-21 12:06:00
338,pescado_congelado,Aritos de surimi a la romana Pescanova ultracongelados,2.19,3.5,kg,2020-07-21 12:06:00
339,pescado_congelado,Merluza empanada pan fino Hacendado ultracongelada,2.85,5.59,kg,2020-07-21 12:06:00
340,pescado_congelado,Filetes de merluza al huevo Hacendado ultracongelados,3.95,6.58,kg,2020-07-21 12:06:00
341,pescado_congelado,Varitas de merluza empanadas Hacendado ultracongeladas,2.5,5,kg,2020-07-21 12:06:00
342,pescado_congelado,Empanadillas de atún Hacendado ultracongeladas,1.6,3.2,kg,2020-07-21 12:06:00
343,pescado_congelado,Mini empanadillas de atún Hacendado ultracongeladas,1.7,3.4,kg,2020-07-21 12:06:00
344,pescado_congelado,Palitos de merluza a la romana Hacendado ultracongelados,1.85,3.7,kg,2020-07-21 12:06:00
345,pescado_congelado,Figuritas de merluza empanadas Hacendado ultracongeladas,2.75,5.5,kg,2020-07-21 12:06:00
346,pescado_congelado,Croquetas de bacalao minis Camós congeladas,1.7,5.67,kg,2020-07-21 12:06:00
347,pescado_congelado,Nuggets de merluza Pescanova ultracongelados,1.99,6.03,kg,2020-07-21 12:06:00
348,pescado_congelado,Chipirones enharinados Hacendado ultracongelado,4.15,10.38,kg,2020-07-21 12:06:00
349,pescado_congelado,Langostino caballitos rebozados Hacendado ultracongelados,2.95,9.83,kg,2020-07-21 12:06:00
350,pescado_congelado,Filetes de boquerón en tempura Hacendado ultracongelado,2.95,7.38,kg,2020-07-21 12:06:00
351,pescado_congelado,Croquetas de merluza y gambas Preli ultracongeladas,1.5,4.29,kg,2020-07-21 12:06:00
352,pescado_congelado,Buñuelos de bacalao Fresno ultracongelados,1.75,5,kg,2020-07-21 12:06:00
353,pescado_congelado,Chanquitos enharinados Pescanova ultracongelados,1.65,8.92,kg,2020-07-21 12:06:00
354,pescado_congelado,Rabas empanadas Hacendado ultracongeladas,3.3,6.6,kg,2020-07-21 12:06:00
355,pescado_congelado,Anillas a la romana Hacendado ultracongeladas,3.4,6.8,kg,2020-07-21 12:06:00
356,pescado_congelado,Tubo de pota Hacendado congelado,4.1,13.67,kg,2020-07-21 12:06:00
357,pescado_congelado,Sepia limpia Hacendado congelada,5.95,14.88,kg,2020-07-21 12:06:00
358,pescado_congelado,Sepia limpia troceada Hacendado congelada,3.95,10.97,kg,2020-07-21 12:06:00
359,pescado_congelado,Calamar limpio troceado Hacendado congelado,3.95,8.32,kg,2020-07-21 12:06:00
360,pescado_congelado,Rodaja de potón del pacífico cocido Hacendado congelado,4.75,10,kg,2020-07-21 12:06:00
361,pescado_congelado,Sepia limpia pequeña Hacendado congelada,3.95,10.97,kg,2020-07-21 12:06:00
362,pescado_congelado,Tiras de potón del Pacífico Hacendado congeladas,3.5,8.75,kg,2020-07-21 12:06:00
363,pescado_congelado,Tinta de sepia Nortindal congelada,1.2,3.75,100 g,2020-07-21 12:06:00
364,pescado_congelado,Anillas de pota Argentina Hacendado congeladas,4.6,12.78,kg,2020-07-21 12:06:00
365,pescado_congelado,Pulpo crudo grande Hacendado congelado,16.84,12.95,kg,2020-07-21 12:06:00
366,pescado_congelado,Chipirón puntilla Hacendado congelado,3.75,8.33,kg,2020-07-21 12:06:00
367,pescado_congelado,Pulpo cocido troceado Profand congelado,6.95,24.39,kg,2020-07-21 12:06:00
368,salazones_y_ahumados,Boquerones en vinagre Hacendado en aceite de girasol,1.65,27.5,kg,2020-07-21 12:06:00
369,salazones_y_ahumados,Palito de bacalao seco y salado Ubago,2.44,28.75,kg,2020-07-21 12:06:00
370,salazones_y_ahumados,Migas de bacalao desaladas Hacendado,4.35,17.4,kg,2020-07-21 12:06:00
371,salazones_y_ahumados,Boquerones al vinagre Hacendado en aceite de girasol,5.1,19.25,kg,2020-07-21 12:06:00
372,salazones_y_ahumados,Migas de bacalao al estilo inglés Ubago,3,30,kg,2020-07-21 12:06:00
373,salazones_y_ahumados,Filetes de sardina marinada Hacendado en aceite de oliva virgen extra,1.3,26,kg,2020-07-21 12:06:00
374,salazones_y_ahumados,Sucedáneo de caviar negro Ubago Caviartic,1.85,24.67,kg,2020-07-21 12:06:00
375,salazones_y_ahumados,Migas de bacalao Ubago,4.4,14.67,kg,2020-07-21 12:06:00
376,salazones_y_ahumados,Anchoas del cantábrico Consorcio en aceite de oliva,3.4,68,kg,2020-07-21 12:06:00
377,salazones_y_ahumados,Bacalao seco y salado Ubago,10.84,13.55,kg,2020-07-21 12:06:00
378,salazones_y_ahumados,Sardinas saladas y prensadas Ubago,1.8,5.63,kg,2020-07-21 12:06:00
379,salazones_y_ahumados,Capellanes bacaladilla seca salada Hacendado,2.6,11.3,kg,2020-07-21 12:06:00
380,salazones_y_ahumados,Huevas de lumpo Hacendado,2.1,28,kg,2020-07-21 12:06:00
381,salazones_y_ahumados,Salmón ahumado Ubago,2.7,27,kg,2020-07-21 12:06:00
382,salazones_y_ahumados,Salmón ahumado Ubago,9.5,25,kg,2020-07-21 12:06:00
383,salazones_y_ahumados,Bacalao ahumado Ubago en aceite de girasol,2.3,28.75,kg,2020-07-21 12:06:00
384,salazones_y_ahumados,Salmón marinado Ubago,2.35,29.38,kg,2020-07-21 12:06:00
385,salazones_y_ahumados,Mojama de atún superior en lonchas Ubago,1.9,38,kg,2020-07-21 12:06:00
386,salazones_y_ahumados,Mojama de atún superior en taco Ubago,5.8,29,kg,2020-07-21 12:06:00
387,cerdo,Costillas de cerdo carnosas a tacos,3.17,5.99,kg,2020-07-21 12:06:00
388,cerdo,Filetes lomo de cerdo,2.64,6.59,kg,2020-07-21 12:06:00
389,cerdo,Filetes lomo de cerdo familiar,5.84,6.49,kg,2020-07-21 12:06:00
390,cerdo,Carrillada de cerdo,4.22,9.6,kg,2020-07-21 12:06:00
391,cerdo,Costilla de cerdo ibérico adobada,2.34,3.9,kg,2020-07-21 12:06:00
392,cerdo,Chuletas de cerdo sajonia,2.31,9.25,kg,2020-07-21 12:06:00
393,cerdo,Costilla de cerdo churrasco,4.95,4.95,kg,2020-07-21 12:06:00
394,cerdo,Panceta,2.75,5.5,kg,2020-07-21 12:06:00
395,cerdo,Patas de cerdo,2,4,kg,2020-07-21 12:06:00
396,cerdo,Cerdo a tacos,3.7,5.29,kg,2020-07-21 12:06:00
397,cerdo,Lomo de cerdo adobado,3.2,6.8,kg,2020-07-21 12:06:00
398,cerdo,San Jacobos de cerdo,1.64,4.1,kg,2020-07-21 12:06:00
399,cerdo,Filetes lomo de cerdo cabeza,2.97,5.4,kg,2020-07-21 12:06:00
400,cerdo,Lomo de cerdo trozo,3.44,4.3,kg,2020-07-21 12:06:00
401,cerdo,Flautas de bacón y queso,1.7,6.16,kg,2020-07-21 12:06:00
402,cerdo,Secreto de cerdo,2.64,6.59,kg,2020-07-21 12:06:00
403,cerdo,Solomillo de cerdo,3.25,6.25,kg,2020-07-21 12:06:00
404,cerdo,Media careta de cerdo sin oreja,1.66,3.95,kg,2020-07-21 12:06:00
405,cerdo,Manteca de cerdo Mont-Palau para cocinar,1.85,4.63,kg,2020-07-21 12:06:00
406,cerdo,Fiambre de magro de cerdo adobado,3.26,7.25,kg,2020-07-21 12:06:00
407,cerdo,Filetes de cerdo magro jamón,2.55,4.9,kg,2020-07-21 12:06:00
408,cerdo,Codillo de cerdo,1.58,3.3,kg,2020-07-21 12:06:00
409,cerdo,Filetes hígado de cerdo,1.34,2.98,kg,2020-07-21 12:06:00
410,cerdo,Filetes lomo al ajillo,3.63,7.25,kg,2020-07-21 12:06:00
411,cerdo,Filetes de cerdo empanados,2.62,6.56,kg,2020-07-21 12:06:00
412,cerdo,Pinchos de cerdo con varilla,3.52,11.65,kg,2020-07-21 12:06:00
413,cerdo,Lomo de cerdo grueso,1.77,5.9,kg,2020-07-21 12:06:00
414,cerdo,Costilla de cerdo carnosa,3.5,5,kg,2020-07-21 12:06:00
415,cerdo,Libritos lomo de cerdo,2.68,5.95,kg,2020-07-21 12:06:00
416,cerdo,Presa de cerdo ibérico,5.06,21.1,kg,2020-07-21 12:06:00
417,cerdo,Lomo de cerdo ibérico adobado,3.74,17,kg,2020-07-21 12:06:00
418,cerdo,Secreto de cerdo ibérico,4.16,16.64,kg,2020-07-21 12:06:00
419,cerdo,Sesos de cerdo,1.8,13.85,kg,2020-07-21 12:06:00
420,cerdo,Solomillo de cerdo ibérico,6.62,17.9,kg,2020-07-21 12:06:00
421,cerdo,Medallones preparado de solomillo cerdo provenzal,3.74,9.35,kg,2020-07-21 12:06:00
422,cerdo,Pinchos de cerdo sin varilla,4.21,8.25,kg,2020-07-21 12:06:00
423,cerdo,Chuletas lomo de cerdo,4.41,4.9,kg,2020-07-21 12:06:00
424,cerdo,Chuletas aguja de cerdo,3.05,4.69,kg,2020-07-21 12:06:00
425,cerdo,Lomo de cerdo ibérico,4.42,15.52,kg,2020-07-21 12:06:00
426,cerdo,Solomillo de cerdo marinado con romero,6.09,8.7,kg,2020-07-21 12:06:00
427,cerdo,Solomillo de cerdo marinado con setas,6.09,8.7,kg,2020-07-21 12:06:00
428,cerdo,Costilla de cerdo a tiras,4,5,kg,2020-07-21 12:06:00
429,aves_y_pollo,Filetes pechuga de pavo,4.08,6.8,kg,2020-07-21 12:06:00
430,aves_y_pollo,Chuletas de pavo contramuslo,2.45,4.9,kg,2020-07-21 12:06:00
431,aves_y_pollo,Tacos de pavo,3.48,5.8,kg,2020-07-21 12:06:00
432,aves_y_pollo,Solomillo de pavo,3,6,kg,2020-07-21 12:06:00
433,aves_y_pollo,Chuletas de pavo al ajillo,3.48,5.8,kg,2020-07-21 12:06:00
434,aves_y_pollo,Brochetas de pavo,3.98,7.95,kg,2020-07-21 12:06:00
435,aves_y_pollo,Pechugas de pavo pimentón,3.76,6.49,kg,2020-07-21 12:06:00
436,aves_y_pollo,Tacos de pavo al ajillo,2.88,4.8,kg,2020-07-21 12:06:00
437,aves_y_pollo,Filetes de pavo contramuslo,3.33,5.95,kg,2020-07-21 12:06:00
438,aves_y_pollo,Codornices abiertas,2.61,8.7,kg,2020-07-21 12:06:00
439,aves_y_pollo,Foie gras de pato loncheado,7.45,49.67,kg,2020-07-21 12:06:00
440,aves_y_pollo,Codornices,2.87,8.2,kg,2020-07-21 12:06:00
441,aves_y_pollo,Magret de pato,7.22,19,kg,2020-07-21 12:06:00
442,aves_y_pollo,Medallones solomillo de pavo,2.89,9.65,kg,2020-07-21 12:06:00
443,aves_y_pollo,Filetes pechuga de pollo corte fino,3.9,7.8,kg,2020-07-21 12:06:00
444,aves_y_pollo,Filetes pechuga de pollo,4.62,7.1,kg,2020-07-21 12:06:00
445,aves_y_pollo,Contramuslos de pollo deshuesados y sin piel,2.71,6.3,kg,2020-07-21 12:06:00
446,aves_y_pollo,Solomillos de pollo,3.74,7.48,kg,2020-07-21 12:06:00
447,aves_y_pollo,Pechugas de pollo enteras,6.47,5.39,kg,2020-07-21 12:06:00
448,aves_y_pollo,Cuartos traseros familiar de pollo,3.74,2.34,kg,2020-07-21 12:06:00
449,aves_y_pollo,Cuartos traseros de pollo,2.2,2.75,kg,2020-07-21 12:06:00
450,aves_y_pollo,Muslos de pollo deshuesados con piel,2.1,4.2,kg,2020-07-21 12:06:00
451,aves_y_pollo,Pechugas de pollo enteras,3.06,6.12,kg,2020-07-21 12:06:00
452,aves_y_pollo,Medio pollo troceado,3.2,3.55,kg,2020-07-21 12:06:00
453,aves_y_pollo,Brochetas de pollo,2.95,8.55,kg,2020-07-21 12:06:00
454,aves_y_pollo,Jamoncitos de pollo,3.62,3.94,kg,2020-07-21 12:06:00
455,aves_y_pollo,Alas de pollo partidas,3.18,4.55,kg,2020-07-21 12:06:00
456,aves_y_pollo,Carcasa y espinazo de pollo,1.15,1.15,kg,2020-07-21 12:06:00
457,aves_y_pollo,Pechugas de pollo empanadas marinadas,4.23,6.5,kg,2020-07-21 12:06:00
458,aves_y_pollo,Filetes pechuga de pollo rural,4.25,8.5,kg,2020-07-21 12:06:00
459,aves_y_pollo,Flautas de pollo y queso,1.7,6.23,kg,2020-07-21 12:06:00
460,aves_y_pollo,Pechugas de pollo finas hierbas marinadas,4.68,7.2,kg,2020-07-21 12:06:00
461,aves_y_pollo,Pollo entero,4.73,2.49,kg,2020-07-21 12:06:00
462,aves_y_pollo,Hígados y corazones de pollo,1.44,3.2,kg,2020-07-21 12:06:00
463,aves_y_pollo,Cuartos traseros de pollo rural,3.83,4.25,kg,2020-07-21 12:06:00
464,aves_y_pollo,Nuggets de pollo,2.11,6.76,kg,2020-07-21 12:06:00
465,aves_y_pollo,Medallones pechuga de pollo marinado,4,6.15,kg,2020-07-21 12:06:00
466,aves_y_pollo,Contramuslos de pollo sin piel,3.26,3.62,kg,2020-07-21 12:06:00
467,aves_y_pollo,Alas de pollo adobadas,3.06,4.5,kg,2020-07-21 12:06:00
468,aves_y_pollo,Fajitas pollo y verduras,3.5,8.75,kg,2020-07-21 12:06:00
469,aves_y_pollo,Alas de pollo,3.67,3.75,kg,2020-07-21 12:06:00
470,aves_y_pollo,Contramuslos de pollo marinados con piel,3.39,5.65,kg,2020-07-21 12:06:00
471,aves_y_pollo,Delicias de fiambre pollo y queso,2.5,8.62,kg,2020-07-21 12:06:00
472,aves_y_pollo,Carcasa de pollo rural,1.88,2.5,kg,2020-07-21 12:06:00
473,aves_y_pollo,Pollo entero troceado,4.35,2.9,kg,2020-07-21 12:06:00
474,aves_y_pollo,Jamoncitos de pollo rural,4.38,5.15,kg,2020-07-21 12:06:00
475,aves_y_pollo,Pollo rural entero,6.46,3.59,kg,2020-07-21 12:06:00
476,aves_y_pollo,Medio pollo rural troceado,4.7,4.95,kg,2020-07-21 12:06:00
477,aves_y_pollo,Pechugas de pollo rural enteras,4.37,7.95,kg,2020-07-21 12:06:00
478,aves_y_pollo,Alas de pollo rural partidas,3.78,6.4,kg,2020-07-21 12:06:00
479,aves_y_pollo,Mollejas de pollo,1.74,4.35,kg,2020-07-21 12:06:00
480,aves_y_pollo,Sangre hervida de pollo,1.7,3.4,kg,2020-07-21 12:06:00
481,aves_y_pollo,Patas de pollo,2.34,3.35,kg,2020-07-21 12:06:00
482,aves_y_pollo,Medio pollo,2.3,2.55,kg,2020-07-21 12:06:00
483,aves_y_pollo,Pechugas de pollo con hueso y con piel,2.94,4.9,kg,2020-07-21 12:06:00
484,aves_y_pollo,Medio pollo rural,4.5,4.5,kg,2020-07-21 12:06:00
485,aves_y_pollo,Picantones de pollo,4.88,6.1,kg,2020-07-21 12:06:00
486,aves_y_pollo,Contramuslos de pollo rural deshuesados y sin piel,4.04,7.35,kg,2020-07-21 12:06:00
487,aves_y_pollo,Pollo churrasco,2.8,2.95,kg,2020-07-21 12:06:00
488,aves_y_pollo,Muslos de pollo rural deshuesados con piel,4.17,6.95,kg,2020-07-21 12:06:00
489,vacuno,Filetes de vacuno 1ªB añojo,4.45,8.89,kg,2020-07-21 12:06:00
490,vacuno,Filetes de vacuno 1ªA añojo,5.1,10.2,kg,2020-07-21 12:06:00
491,vacuno,Tacos de vacuno añojo,4.92,8.2,kg,2020-07-21 12:06:00
492,vacuno,Lomo de vacuno añojo,6.85,13.7,kg,2020-07-21 12:06:00
493,vacuno,Carrillada de vacuno añojo,3.48,9.95,kg,2020-07-21 12:06:00
494,vacuno,Filetes de vacuno al ajillo,4.93,10.95,kg,2020-07-21 12:06:00
495,vacuno,Solomillo de vacuno añojo,8.97,29.9,kg,2020-07-21 12:06:00
496,vacuno,Carpaccio de vacuno,2.99,27.18,kg,2020-07-21 12:06:00
497,vacuno,Cadera de vacuno añojo,6.04,11.4,kg,2020-07-21 12:06:00
498,vacuno,Entrecot de vacuno fino añojo,8.6,17.2,kg,2020-07-21 12:06:00
499,vacuno,Entrecot de vacuno grueso añojo,10.32,17.2,kg,2020-07-21 12:06:00
500,vacuno,Churrasco de vacuno añojo,3.45,6.9,kg,2020-07-21 12:06:00
501,vacuno,Entrecot de ternera blanca,11.2,22.4,kg,2020-07-21 12:06:00
502,vacuno,Filetes hígado de vacuno añojo,3.75,7.5,kg,2020-07-21 12:06:00
503,vacuno,Filete de vacuno añojo para empanar,5,9.99,kg,2020-07-21 12:06:00
504,vacuno,Filetes de ternera blanca,7.11,15.8,kg,2020-07-21 12:06:00
505,vacuno,Churrasco marinado,3.63,6.98,kg,2020-07-21 12:06:00
506,vacuno,Entrecot de vacuno angus,10.89,33,kg,2020-07-21 12:06:00
507,vacuno,Rellenito de vacuno con pasas y piñones,9,9,kg,2020-07-21 12:06:00
508,vacuno,Medio solomillo de vacuno añojo,37.55,25.9,kg,2020-07-21 12:06:00
509,conejo_y_cordero,Medio conejo troceado,3.9,6.5,kg,2020-07-21 12:06:00
510,conejo_y_cordero,Conejo entero,7.74,5.95,kg,2020-07-21 12:06:00
511,conejo_y_cordero,Medio conejo a cuartos,3.97,6.4,kg,2020-07-21 12:06:00
512,conejo_y_cordero,Conejo entero troceado,8.45,6.5,kg,2020-07-21 12:06:00
513,conejo_y_cordero,Chuletas de cordero palo y riñonada,10.76,16.55,kg,2020-07-21 12:06:00
514,conejo_y_cordero,Chuletas de cordero mixtas,11.4,11.4,kg,2020-07-21 12:06:00
515,conejo_y_cordero,Cordero al tajo,9.5,9.5,kg,2020-07-21 12:06:00
516,conejo_y_cordero,Chuletas de cordero pierna,7.1,10.15,kg,2020-07-21 12:06:00
517,conejo_y_cordero,Chuletas de cordero paletilla,8.33,11.9,kg,2020-07-21 12:06:00
518,conejo_y_cordero,Filetes hígado de cordero,4.27,8.9,kg,2020-07-21 12:06:00
519,conejo_y_cordero,Garretas brazuelo de cordero,4.25,8.5,kg,2020-07-21 12:06:00
520,conejo_y_cordero,Cuello de cordero,4.14,6.9,kg,2020-07-21 12:06:00
521,conejo_y_cordero,Paletilla de cordero lechal asado fácil,12.6,20,kg,2020-07-21 12:06:00
522,embutido,Longaniza magro fresca,2.73,5.63,kg,2020-07-21 12:06:00
523,embutido,Morcilla oreada d' Ontinyent,1.59,5.29,kg,2020-07-21 12:06:00
524,embutido,Longaniza fresca d' Ontinyent,3.05,7.1,kg,2020-07-21 12:06:00
525,embutido,Morcilla de cebolla oreada,1.51,5.04,kg,2020-07-21 12:06:00
526,embutido,Chorizo oreado,1.98,6.39,kg,2020-07-21 12:06:00
527,embutido,Longaniza fresca de pollo,3.1,5.64,kg,2020-07-21 12:06:00
528,embutido,Longaniza fresca sin tripa,2.27,5.1,kg,2020-07-21 12:06:00
529,embutido,Chistorra,1.26,5.73,kg,2020-07-21 12:06:00
530,embutido,Embutido mixto,3.1,5.97,kg,2020-07-21 12:06:00
531,embutido,Longaniza roja fresca,1.64,6.57,kg,2020-07-21 12:06:00
532,embutido,Embutido surtido oreado,2.45,6.12,kg,2020-07-21 12:06:00
533,embutido,BotifarrÃ³n de carne,1.95,5.58,kg,2020-07-21 12:06:00
534,embutido,Morcilla de arroz y cebolla,1.34,4.47,kg,2020-07-21 12:06:00
535,embutido,Embutido blanco,1.95,5.58,kg,2020-07-21 12:06:00
536,embutido,Butifarra fresca,3.16,4.93,kg,2020-07-21 12:06:00
537,embutido,Longaniza criollo fresca,2.73,6.5,kg,2020-07-21 12:06:00
538,hamburguesas_y_picadas,Burger de vacuno y cerdo,3.35,6.2,kg,2020-07-21 12:06:00
539,hamburguesas_y_picadas,Burger de vacuno,3.61,6.69,kg,2020-07-21 12:06:00
540,hamburguesas_y_picadas,Burger de pollo,3.5,6.48,kg,2020-07-21 12:06:00
541,hamburguesas_y_picadas,Burger de vacuno gruesas,3,8.33,kg,2020-07-21 12:06:00
542,hamburguesas_y_picadas,Burger de vacuno y cerdo con jamón y cebolla caramelizada,2.1,8.75,kg,2020-07-21 12:06:00
543,hamburguesas_y_picadas,Burger de pavo y espinacas,1.95,8.13,kg,2020-07-21 12:06:00
544,hamburguesas_y_picadas,Burger de pavo y pollo,3.52,6.52,kg,2020-07-21 12:06:00
545,hamburguesas_y_picadas,Burger de pollo con queso,3.08,8.56,kg,2020-07-21 12:06:00
546,hamburguesas_y_picadas,Mini burgers de pollo,1.5,7.5,kg,2020-07-21 12:06:00
547,hamburguesas_y_picadas,Mini burgers de vacuno y cerdo,1.55,7.75,kg,2020-07-21 12:06:00
548,hamburguesas_y_picadas,"Burger de pollo, cerdo y verdura",2.95,8.19,kg,2020-07-21 12:06:00
549,hamburguesas_y_picadas,Burger de vacuno y cerdo gruesas,2.6,7.22,kg,2020-07-21 12:06:00
550,hamburguesas_y_picadas,Burger de pollo rural gruesas,3,8.33,kg,2020-07-21 12:06:00
551,hamburguesas_y_picadas,Burger de cerdo ibérico gruesas,2.81,7.81,kg,2020-07-21 12:06:00
552,hamburguesas_y_picadas,Burger de pollo con zanahoria,1.95,8.13,kg,2020-07-21 12:06:00
553,hamburguesas_y_picadas,Burger de cerdo y vacuno con bacon y queso,2.1,8.75,kg,2020-07-21 12:06:00
554,hamburguesas_y_picadas,Burger de cerdo y vacuno con barbacoa,2.1,8.75,kg,2020-07-21 12:06:00
555,hamburguesas_y_picadas,Hamburguesas de vacuno congeladas,2.35,9.79,kg,2020-07-21 12:06:00
556,hamburguesas_y_picadas,Hamburguesa de vacuno congelada,1.76,9.78,kg,2020-07-21 12:06:00
557,hamburguesas_y_picadas,Preparado de carne picada vacuno y cerdo,3.3,6.6,kg,2020-07-21 12:06:00
558,hamburguesas_y_picadas,Preparado de carne picada vacuno y cerdo,5.3,5.3,kg,2020-07-21 12:06:00
559,hamburguesas_y_picadas,Preparado de carne picada cerdo,2.6,5.2,kg,2020-07-21 12:06:00
560,hamburguesas_y_picadas,Preparado de carne picada vacuno,3.2,6.4,kg,2020-07-21 12:06:00
561,hamburguesas_y_picadas,Preparado de carne picada vacuno,5.3,5.3,kg,2020-07-21 12:06:00
562,hamburguesas_y_picadas,Preparado de carne picada pollo y pavo,3.2,6.4,kg,2020-07-21 12:06:00
563,hamburguesas_y_picadas,Albóndigas de cerdo,4.58,5.45,kg,2020-07-21 12:06:00
564,empanados_y_elaborados,Nuggets de pollo Hacendado ultracongelados,2.25,4.5,kg,2020-07-21 12:06:00
565,empanados_y_elaborados,Croquetas de pollo Hacendado ultracongeladas,0.99,1.98,kg,2020-07-21 12:06:00
566,empanados_y_elaborados,Delicias de pollo Hacendado ultracongeladas,2.9,5.8,kg,2020-07-21 12:06:00
567,empanados_y_elaborados,Croquetas de cocido Hacendado ultracongeladas,1.5,4.29,kg,2020-07-21 12:06:00
568,empanados_y_elaborados,Nuggets de pavo Hacendado ultracongelados,2.6,6.5,kg,2020-07-21 12:06:00
569,empanados_y_elaborados,Albóndigas de carne Tenedor Plata ultracongeladas,1.6,4,kg,2020-07-21 12:06:00
570,empanados_y_elaborados,Brochetas de pollo,2.95,8.55,kg,2020-07-21 12:06:00
571,empanados_y_elaborados,Flautas de pollo y queso,1.7,6.23,kg,2020-07-21 12:06:00
572,empanados_y_elaborados,Flautas de bacón y queso,1.7,6.16,kg,2020-07-21 12:06:00
573,empanados_y_elaborados,Lomo de cerdo adobado,3.2,6.8,kg,2020-07-21 12:06:00
574,empanados_y_elaborados,San Jacobos de cerdo,1.64,4.1,kg,2020-07-21 12:06:00
575,empanados_y_elaborados,Pechugas de pollo finas hierbas marinadas,4.68,7.2,kg,2020-07-21 12:06:00
576,empanados_y_elaborados,Medallones pechuga de pollo marinado,4,6.15,kg,2020-07-21 12:06:00
577,empanados_y_elaborados,Pechugas de pollo empanadas marinadas,4.23,6.5,kg,2020-07-21 12:06:00
578,empanados_y_elaborados,Pinchos de cerdo sin varilla,4.21,8.25,kg,2020-07-21 12:06:00
579,empanados_y_elaborados,Medallones preparado de solomillo cerdo provenzal,3.74,9.35,kg,2020-07-21 12:06:00
